Store_1
142,2012-10-26,1701054.8075367035,1466293.177587111,1924942.4384002974
143,2012-10-28,1724257.354292235,1515022.8184437305,1946597.5636038752
144,2012-11-04,1866886.0704390544,1637990.4052093097,2089094.3364074451
145,2012-11-11,2039595.8879519524,1821988.7974857953,2272865.3802708355
146,2012-11-18,2166222.1124689463,1944066.4136456319,2385686.325129385
-----------------------------
Store_11
142,2012-10-26,1278660.8601416396,1145124.7431097273,1409502.3800785593
143,2012-10-28,1293920.463585317,1160686.9299650535,1428298.3131416258
144,2012-11-04,1375972.669084731,1245274.0259081526,1513485.5710072038
145,2012-11-11,1452529.4290410643,1318168.612948857,1577219.2400672198
146,2012-11-18,1485580.4713799686,1348234.2458486627,1617786.4436774938
-----------------------------
Store_12
142,2012-10-26,945789.9870669222,834201.7876227889,1058102.1215360665
143,2012-10-28,951994.0256756146,835186.6227840895,1059048.402196993
144,2012-11-04,1016281.493501753,901739.0803090029,1128568.9916782028
145,2012-11-11,1116264.595532916,1005021.9037690276,1231379.0120396598
146,2012-11-18,1192076.1515594698,1083444.4330122725,1305658.2439391783
-----------------------------
Store_13
142,2012-10-26,1982650.505565468,1780294.5069250355,2206015.4989899336
143,2012-10-28,1999548.2111903867,1819478.720773628,2205253.519980147
144,2012-11-04,2107177.059248909,1905641.1448693099,2315519.68003786
145,2012-11-11,2219380.377920067,2013300.7719024925,2423696.100461275
146,2012-11-18,2276825.060254907,2076527.3254998873,2492018.866671859
-----------------------------
Store_14
142,2012-10-26,1688389.0357649669,1441593.498284953,1932478.749362926
143,2012-10-28,1704400.0318967954,1450138.7356762968,1975783.7081438864
144,2012-11-04,1790043.8422032243,1537152.0507287194,2041415.5321827857
145,2012-11-11,1872345.8958463278,1626368.4473490247,2136801.6232316843
146,2012-11-18,1913609.3764144336,1647357.744071509,2165081.2701396593
-----------------------------
Store_15
142,2012-10-26,537293.1069241384,443994.5224202981,631611.1501751726
143,2012-10-28,538412.3371508399,438303.04451735626,632979.8392162707
144,2012-11-04,571086.6165247504,480278.48006415105,663240.7689993965
145,2012-11-11,636495.2939659453,539842.2336724424,725467.7499547246
146,2012-11-18,701908.2244218067,605391.1986731834,795093.6133147419
-----------------------------
Store_16
142,2012-10-26,512769.5432614804,452947.85837644886,567978.6741391087
143,2012-10-28,510497.3893369434,452396.21664566745,567454.7258213491
144,2012-11-04,509330.7954452132,456868.6257444225,565521.2045211516
145,2012-11-11,520610.04975727806,464701.5043839594,576125.4445538477
146,2012-11-18,535216.0158942498,480764.71460941853,588102.4003059106
-----------------------------
Store_17
142,2012-10-26,960080.2392352383,859661.387645507,1051417.093642462
143,2012-10-28,953234.9707329737,858917.4784797844,1046257.6510081064
144,2012-11-04,933867.55946231,842157.6383685285,1023935.4163848165
145,2012-11-11,951184.6036956634,855180.9740531268,1052505.1692864196
146,2012-11-18,1003911.0629088614,914358.8442166378,1100665.2660264594
-----------------------------
Store_18
142,2012-10-26,1064710.2162647145,919226.8497208485,1203851.104228333
143,2012-10-28,1070033.7444067842,939471.5274494145,1212123.0068699163
144,2012-11-04,1112629.852829424,983559.1032727701,1248572.5249060274
145,2012-11-11,1173167.8046416447,1035548.9511622449,1321044.011188468
146,2012-11-18,1228530.1946087861,1087720.9611739109,1347379.307388433
-----------------------------
Store_19
142,2012-10-26,1313103.9666869228,1162295.0522182987,1452133.1976418556
143,2012-10-28,1324177.6913583674,1180122.8623647862,1486908.2668722323
144,2012-11-04,1406790.5300603893,1265081.6419972025,1554465.4845659456
145,2012-11-11,1498814.1728748684,1347799.6174266913,1646146.8386859521
146,2012-11-18,1537596.2283638776,1392406.7479862366,1683382.68406234
-----------------------------
Store_20
142,2012-10-26,2053801.0907594704,1821500.1574591983,2291999.696742592
143,2012-10-28,2076130.8048834035,1840076.1264546826,2303699.7042938746
144,2012-11-04,2207262.46310861,1982161.3657250039,2417439.902001994
145,2012-11-11,2344029.4132928504,2112818.446318199,2556149.9868249693
146,2012-11-18,2414326.919484427,2181063.4228374157,2640977.1044222815
-----------------------------
Store_21
142,2012-10-26,655829.8362450362,550798.0393982223,755984.4557076877
143,2012-10-28,666437.1991739889,563021.3297457122,764062.9019292858
144,2012-11-04,727525.672036014,624634.1189106202,829460.7532444054
145,2012-11-11,792485.7676715436,692401.53741306,893372.8188850819
146,2012-11-18,830037.5580658121,728670.6407826565,932906.8135781974
-----------------------------
Store_22
142,2012-10-26,1005660.5587959542,888583.8484809508,1130295.3303447927
143,2012-10-28,1014746.695634146,891186.8878923488,1136980.855438451
144,2012-11-04,1060629.6615750322,936385.3708292329,1179819.882621382
145,2012-11-11,1106415.335537475,971269.6486216387,1229261.310436941
146,2012-11-18,1143138.4299395957,1019024.6956823485,1263253.0546862572
-----------------------------
Store_23
142,2012-10-26,1299540.434094446,1125306.2601812878,1479269.5507246223
143,2012-10-28,1313078.183032772,1142316.4643753194,1492469.164191992
144,2012-11-04,1403924.5605796557,1218891.6067708202,1565723.0684491782
145,2012-11-11,1502467.054698399,1330634.9167720908,1679473.1006418872
146,2012-11-18,1569165.87026894,1401547.4974172008,1749234.9568888044
-----------------------------
Store_24
142,2012-10-26,1280600.0653335121,1129081.2257242643,1433222.6798581295
143,2012-10-28,1280104.8510927306,1134564.6396234757,1417335.3055478102
144,2012-11-04,1316586.4266327976,1179572.2884718862,1463524.9889896775
145,2012-11-11,1386866.1019991064,1244993.8578719094,1524076.51224316
146,2012-11-18,1439569.7848816188,1297949.0096991789,1584326.310602651
-----------------------------
Store_25
142,2012-10-26,676629.0231074713,602284.057140859,748887.8573482538
143,2012-10-28,682589.5970226647,608242.943940971,765652.7897970527
144,2012-11-04,725025.6740063594,646293.8471723044,805141.9986941005
145,2012-11-11,783215.0165872994,710500.5658300127,862090.7141711002
146,2012-11-18,838073.1512644594,759158.9687824174,922996.0239876566
-----------------------------
Store_26
142,2012-10-26,962224.8476125908,874227.4600565949,1054650.1026580192
143,2012-10-28,960090.7814528099,862271.1777026826,1050976.040965223
144,2012-11-04,987776.2187857666,902866.1078629605,1074929.6789634004
145,2012-11-11,1045813.3596991369,955983.6579797184,1134356.1120723563
146,2012-11-18,1088145.2938620134,998418.7756466866,1177519.3970858383
-----------------------------
Store_27
142,2012-10-26,1585433.8100641684,1384656.4499470505,1773104.048963752
143,2012-10-28,1582842.1963982258,1385983.6734934615,1776843.3396597768
144,2012-11-04,1617960.2660725673,1418921.6838498139,1824014.441968207
145,2012-11-11,1717338.3053282015,1510152.032572909,1918958.2138085023
146,2012-11-18,1834466.1994912042,1620847.492323116,2024295.107563583
-----------------------------
Store_28
142,2012-10-26,1205150.970892496,1025748.3618409075,1380761.1249466129
143,2012-10-28,1209928.706222891,1039473.7383955015,1384630.059347831
144,2012-11-04,1285379.3929612222,1113373.2147174939,1449076.4537760918
145,2012-11-11,1413135.1409711074,1234298.9584980311,1573493.54689697
146,2012-11-18,1502982.4885711567,1339742.0709208667,1678983.8875876502
-----------------------------
Store_29
142,2012-10-26,499889.33112324344,421689.01688063913,586716.409563975
143,2012-10-28,502781.4930963713,420626.15292655927,585487.2560080326
144,2012-11-04,535531.9584795649,453575.0570221214,615429.6514681712
145,2012-11-11,587415.145270185,509865.0660080953,669910.0640524782
146,2012-11-18,630730.9522191967,551001.9820503709,712322.0554772438
-----------------------------
Store_30
142,2012-10-26,448087.5372136704,427155.86879263096,469995.64709874295
143,2012-10-28,448949.52904031007,426689.3713929932,470141.8831200282
144,2012-11-04,451336.7286908875,430084.8310219609,471920.6973643673
145,2012-11-11,450666.59963214025,429765.5814530535,470205.8329230008
146,2012-11-18,446069.33100896695,424190.98592910304,466347.73907122086
-----------------------------
Store_31
142,2012-10-26,1337796.0168661256,1226964.7737448062,1452383.7510758522
143,2012-10-28,1342399.7002965123,1232121.9334371537,1457523.225202552
144,2012-11-04,1397066.0364626558,1279047.0391281422,1513691.0471794857
145,2012-11-11,1485487.6030059576,1375251.1108829386,1606902.3857211594
146,2012-11-18,1553802.9267134415,1433198.3282586895,1669048.786301078
-----------------------------
Store_32
142,2012-10-26,1172092.748118793,1055702.4449177221,1281710.351575574
143,2012-10-28,1179298.5042904706,1066728.3424119381,1285857.8759005116
144,2012-11-04,1225760.726436086,1113419.9961835467,1339004.761011945
145,2012-11-11,1278526.5616877251,1170706.070612603,1396420.1967880353
146,2012-11-18,1315943.967052286,1197484.1753122807,1427250.6443955312
-----------------------------
Store_33
142,2012-10-26,256793.10851670726,233825.51372279422,280395.1676214508
143,2012-10-28,256332.35499240214,232944.15390158744,280741.1314055211
144,2012-11-04,257783.12019724995,232508.47299507872,281814.2078373995
145,2012-11-11,262257.15328018926,238272.881947824,287555.1839040912
146,2012-11-18,264925.0760847898,240882.00110501266,291999.9918290359
-----------------------------
Store_34
142,2012-10-26,962826.1396862724,871322.5921119198,1046455.5162796045
143,2012-10-28,969100.9795156085,876538.6057423633,1057223.4840608456
144,2012-11-04,1008900.4316682288,918888.104384121,1096433.6000219786
145,2012-11-11,1058847.6238433253,974692.4314299594,1147857.3379836835
146,2012-11-18,1091392.3933770915,1001028.9654553429,1174516.124484845
-----------------------------
Store_35
142,2012-10-26,734877.5167923842,584794.1925001225,895998.8561159625
143,2012-10-28,724552.6162913118,569842.7282282483,878327.554109141
144,2012-11-04,757200.4392531189,593485.0931355171,927160.025987301
145,2012-11-11,893645.3863800605,732004.265141209,1045999.4825518483
146,2012-11-18,1052628.254172706,892175.8283485941,1218805.0217516676
-----------------------------
Store_36
142,2012-10-26,267713.3968642279,246427.2215145766,290559.38355995563
143,2012-10-28,265926.8515995256,243428.06795421412,286628.965654828
144,2012-11-04,263546.6799551905,241543.07148702623,285833.0059092036
145,2012-11-11,264577.82788968744,240166.97762671855,287105.1701872636
146,2012-11-18,263463.82837147533,239658.58954066978,287375.6079824506
-----------------------------
Store_37
142,2012-10-26,533545.5567950044,512104.906074169,554552.8876501838
143,2012-10-28,535389.0544895625,514515.73521782487,556940.6357836167
144,2012-11-04,540916.7903608767,519508.05420217116,562382.4358020325
145,2012-11-11,539194.178859782,517611.2742647702,559991.0031608861
146,2012-11-18,530443.4180197264,508435.82998135337,550470.7135295502
-----------------------------
Store_38
142,2012-10-26,444848.49555950763,415401.62272955914,474262.3358060676
143,2012-10-28,444804.83585822623,414930.3423919843,474268.4346431476
144,2012-11-04,445976.8158877831,417094.1824516875,478846.06807958137
145,2012-11-11,449624.9130544085,419116.77079313167,479830.4804556926
146,2012-11-18,453780.5652838872,420714.11590906186,483995.6031368651
-----------------------------
Store_39
142,2012-10-26,1520065.2549536237,1354370.73360899,1683960.8059093272
143,2012-10-28,1527599.6012330512,1357697.2348267036,1690371.5932666566
144,2012-11-04,1599780.5649944092,1431745.157231287,1754079.8996471292
145,2012-11-11,1712158.0720297564,1539483.347903494,1867358.6658916906
146,2012-11-18,1810752.7760783243,1653859.8541317126,1975649.4061708956
-----------------------------
Store_40
142,2012-10-26,937564.9107909044,839225.1461772007,1045651.2638679566
143,2012-10-28,938869.23827776,841036.2451004826,1054314.209335855
144,2012-11-04,968966.6572574617,865625.7052979628,1066126.9838594915
145,2012-11-11,1011957.7588479568,909692.756856147,1107566.748647191
146,2012-11-18,1034165.2327660278,934079.5935821901,1138850.9088292008
-----------------------------
Store_41
142,2012-10-26,1311470.9289350342,1174540.7610448867,1465574.0811441303
143,2012-10-28,1316922.6260391811,1176330.012398851,1454473.0893736044
144,2012-11-04,1374447.0036059741,1231244.1468141496,1523109.1519821107
145,2012-11-11,1456853.4538254892,1317965.8291011802,1600359.6757286224
146,2012-11-18,1516575.4970464082,1376008.0790280406,1655478.1212050775
-----------------------------
Store_42
142,2012-10-26,575589.6914367523,517939.5308456808,630851.198811399
143,2012-10-28,576656.1029297968,515679.5763408045,636009.0970850724
144,2012-11-04,585542.2749146713,528503.1423156214,642075.2643350243
145,2012-11-11,596406.476886566,537318.2754200352,651545.3115349165
146,2012-11-18,600852.4848059046,541382.8595672736,659602.716746301
-----------------------------
Store_43
142,2012-10-26,606136.9776536317,562876.7675157716,652928.6442972483
143,2012-10-28,602473.296713942,558628.6304807197,645873.3018706411
144,2012-11-04,592542.4720949201,541900.6923581716,639150.378520384
145,2012-11-11,590436.5408078147,545575.469787328,639151.354377937
146,2012-11-18,594646.5774942365,549745.6414583264,639307.6946617195
-----------------------------
Store_44
142,2012-10-26,335930.36310162704,319603.8865780336,352119.1375624236
143,2012-10-28,338003.6393601804,323331.7676262981,354108.7233037612
144,2012-11-04,346281.327264595,329738.994277005,362193.1627831625
145,2012-11-11,349527.5206918877,333432.7514030498,365702.8890297336
146,2012-11-18,344068.14056794764,328747.19429642113,359741.4233504438
-----------------------------
Store_45
142,2012-10-26,740978.5834948159,641743.4290942737,841739.3876408143
143,2012-10-28,748802.7356530686,651203.8139622856,846252.8061394421
144,2012-11-04,796153.4501669381,697482.8828872894,895439.5014761998
145,2012-11-11,847448.793148357,746233.355589766,951476.0990429658
146,2012-11-18,875802.840184225,780381.2560726528,975891.9080641496
-----------------------------
